1.000000,0.000000,76.617269,0.401239,0.000000,76.416762,0.988000,0.000000,121.674452,0.161701,0.000000,44.383730,1.000000,0.000000,114.518012,0.078462,0.046310,0.318314,0.965000,0.013933,136.493392,0.140990,0.000000,0.100124,1.000000,0.028511,18.765691,0.333177,0.000000,32.468401,1.000000,0.045711,27.962161,0.297826,0.089954,11.096238
0.987000,0.000000,30.407475,0.115369,0.033986,91.268145,0.943000,0.316067,47.556835,0.120308,0.461520,116.044123,1.000000,0.000000,0.000000,0.094081,0.421917,0.000000,0.935000,0.141733,85.128414,0.135906,0.367718,294.103812,1.000000,0.000000,17.897945,0.329960,0.025388,41.769735,1.000000,0.000000,3.710634,0.094787,8.784183,11.168355
1.000000,0.042156,16.793844,0.173873,0.000000,0.277874,0.987000,0.876178,74.284327,0.160833,0.408362,0.335424,1.000000,0.354422,0.000000,0.022851,0.460726,0.000000,0.960000,0.623578,0.000000,0.009752,0.651194,0.000000,1.000000,0.294356,7.926149,0.163476,0.428194,1.178741,1.000000,0.414889,49.435657,0.343512,1.424733,0.946192
0.985000,0.001911,7.047221,0.049567,0.000000,0.123571,0.966000,0.034333,70.409389,0.073373,0.232281,0.268036,1.000000,0.354422,0.000000,0.060078,0.454594,0.000000,0.970000,0.623889,45.207706,0.109566,0.542786,0.024768,1.000000,0.473978,8.084945,0.264989,0.359213,1.315010,1.000000,0.611578,4.699449,0.081685,9.627782,0.084079
0.984000,0.000000,16.662313,0.154394,0.000000,0.140005,0.931000,0.057822,28.137373,0.116677,0.016417,0.112352,1.000000,0.000000,0.000000,0.070584,0.421917,0.000000,0.901000,0.035044,59.055759,0.028367,0.242101,0.031704,1.000000,0.000000,39.172570,0.708322,0.000000,17.013560,0.999000,0.000000,23.273941,0.324314,2.566983,0.532470
1.000000,0.000000,43.523021,0.186643,0.000000,1.064939,0.989000,0.016956,152.627556,0.149768,0.000000,1.023133,1.000000,0.000000,122.378096,0.068568,0.081026,0.365542,0.986000,0.152889,184.899286,0.150194,0.166180,0.168546,1.000000,0.063511,25.721835,0.433121,0.000000,20.319406,1.000000,0.030000,45.884304,0.452007,0.005034,7.638711
1.000000,0.000000,27.499248,0.117138,0.000000,0.609918,0.994000,0.061733,92.853284,0.173784,0.000000,0.565762,1.000000,0.000000,134.146678,0.160618,0.041032,0.435506,0.986000,0.018089,331.186049,0.188799,0.036619,0.350199,1.000000,0.066644,43.003253,0.753371,0.000000,19.922290,1.000000,0.044956,90.545475,0.922047,0.031300,8.556673
1.000000,0.000000,48.286852,0.298225,0.058522,1.131423,0.986000,0.000667,143.097602,0.191656,0.000000,12.869592,1.000000,0.000000,125.347253,0.067056,0.089471,0.382731,0.978000,0.079733,145.830354,0.122550,0.100958,0.123017,1.000000,0.000000,12.084307,0.207074,0.078637,6.207543,1.000000,0.000000,27.923492,0.444414,0.011482,130.099659
0.999000,0.000067,25.408447,0.176517,0.000000,0.488291,0.990000,0.074378,49.671952,0.103343,0.130591,0.259202,1.000000,0.359533,0.000000,0.233458,1.012972,0.000000,0.977000,0.622422,63.939397,0.067795,0.488408,0.031216,1.000000,0.246133,46.194435,0.884887,0.148598,7.980159,0.996000,0.427200,30.335220,0.328396,2.015178,0.689385
1.000000,0.000000,64.658929,0.296099,0.000000,21.628145,0.968000,0.001356,71.059052,0.162465,0.000000,76.591899,1.000000,0.000000,0.000000,0.100705,0.421917,0.000000,0.899000,0.038533,22.081712,0.048587,0.085411,0.008044,1.000000,0.048711,59.235047,0.946316,0.000000,39.737714,1.000000,0.059156,71.919362,0.772339,0.812451,224.771786
